UserID,TotalCourses,AvgSpend,DiversityScore,AvgRating,AvgDuration,AdvancedCourses,UserAge,UserGender,Cluster
U02217,14,51.63357142857143,9,2.8850000000000002,27.10928571428571,6.0,21,0,2
U02218,1,0.0,1,2.98,18.0,1.0,17,0,2
U02219,1,0.0,1,2.43,37.7,,29,0,2
U02220,1,472.28,1,4.74,11.0,,30,0,1
U02221,1,0.0,1,4.72,42.68,,19,1,2
U02222,1,394.26,1,1.35,47.44,,23,0,1
U02223,1,0.0,1,4.14,31.77,,22,1,2
U02224,13,59.396153846153844,9,2.778461538461538,25.72307692307692,5.0,18,1,2
U02225,2,59.52,2,2.33,24.965,,33,1,2
U02226,2,245.45,2,3.035,5.21,1.0,20,1,3
U02227,1,394.26,1,1.35,47.44,,21,1,1
U02228,2,0.0,2,3.9749999999999996,27.18,,19,0,2
U02229,2,0.0,2,2.88,23.025,,34,1,2
U02230,1,0.0,1,4.1,34.83,,32,1,2
U02231,13,62.92230769230769,10,3.338461538461538,35.65384615384615,5.0,20,0,0
U02232,1,0.0,1,1.52,2.87,1.0,26,1,2
U02233,2,149.785,2,4.09,24.89,,28,0,0
U02234,1,0.0,1,1.59,6.36,1.0,31,1,2
U02235,2,168.73,2,2.52,36.215,1.0,15,1,0
U02236,1,0.0,1,1.73,38.49,,24,1,2
U02237,1,0.0,1,4.94,42.59,,16,0,2
U02238,1,0.0,1,3.15,22.29,1.0,19,1,2
U02239,1,0.0,1,4.45,15.29,1.0,25,1,2
U02240,1,0.0,1,3.85,19.53,,33,1,2
U02241,2,150.98,2,1.835,28.24,,29,0,0
U02242,1,0.0,1,4.44,1.46,,29,1,2
U02243,1,0.0,1,4.11,46.25,,16,1,2
U02244,1,57.32,1,4.74,43.95,1.0,34,0,2
U02245,1,472.28,1,4.74,11.0,,22,0,1
U02246,1,89.59,1,2.68,1.55,,15,1,0
U02247,1,212.39,1,3.15,22.89,1.0,15,1,3
U02248,14,89.41785714285713,10,2.8449999999999998,26.49285714285714,4.0,29,0,0
U02249,2,58.84,2,2.59,48.385000000000005,2.0,25,1,2
U02250,13,109.41538461538462,8,3.303076923076923,26.543076923076924,5.0,19,1,0
U02251,1,0.0,1,3.15,22.29,1.0,35,0,2
U02252,2,0.0,2,2.6399999999999997,44.375,2.0,29,1,2
U02253,1,0.0,1,2.01,15.44,1.0,22,1,2
U02254,15,57.37133333333333,11,2.8579999999999997,25.03933333333333,4.0,17,1,2
U02255,2,44.795,1,3.16,22.125,,18,1,2
U02256,1,0.0,1,2.38,16.74,1.0,16,1,2
U02257,1,0.0,1,3.6,1.2,,19,1,2
U02258,16,101.071875,10,3.14,29.705,7.0,21,0,0
U02259,2,59.52,2,2.95,22.85,1.0,32,1,2
U02260,1,346.71,1,1.23,3.42,1.0,16,1,3
U02261,1,0.0,1,1.28,28.68,,26,0,2
U02262,3,0.0,3,3.61,40.300000000000004,1.0,31,1,2
U02263,1,346.71,1,1.23,3.42,1.0,29,1,3
U02264,2,207.755,2,2.195,28.505,,28,1,3
U02265,2,197.13,2,1.745,28.195,,33,0,0
U02266,1,490.9,1,4.55,7.55,,21,0,1
U02267,1,0.0,1,3.93,48.25,,19,0,2
U02268,2,0.0,2,2.305,8.035,1.0,29,1,2
U02269,1,0.0,1,4.66,5.95,,32,0,2
U02270,3,162.64000000000001,3,3.313333333333333,34.193333333333335,2.0,21,0,0
U02271,2,28.66,2,4.595000000000001,29.62,2.0,20,0,2
U02272,1,0.0,1,2.38,16.74,1.0,23,1,2
U02273,1,0.0,1,4.79,29.37,1.0,28,0,2
U02274,2,88.67,2,4.17,32.51,2.0,16,0,0
U02275,2,0.0,2,4.725,17.66,1.0,23,1,2
U02276,1,0.0,1,1.59,6.36,1.0,34,1,2
U02277,1,0.0,1,3.93,48.25,,28,0,2
U02278,1,0.0,1,2.01,15.44,1.0,20,0,2
U02279,1,0.0,1,2.2,40.76,,29,1,2
U02280,2,207.755,2,3.7750000000000004,14.895,,26,1,3
U02281,1,276.37,1,2.72,48.84,1.0,34,0,3
U02282,1,0.0,1,2.61,48.68,1.0,25,1,2
U02283,1,0.0,1,2.14,8.95,,16,0,2
U02284,13,86.76076923076923,8,3.0453846153846156,25.017692307692307,5.0,28,0,0
U02285,2,88.67,2,3.385,47.43,1.0,28,1,0
U02286,1,326.02,1,2.69,11.31,,32,1,3
U02287,1,212.39,1,3.15,22.89,1.0,22,0,3
U02288,15,95.84866666666667,10,3.0020000000000002,31.074,5.0,32,1,0
U02289,1,0.0,1,2.0,15.84,1.0,15,0,2
U02290,15,70.15466666666666,10,3.046666666666667,25.924,7.0,25,0,0
U02291,2,28.66,2,4.765000000000001,36.660000000000004,2.0,31,1,2
U02292,1,0.0,1,1.52,2.87,1.0,30,0,2
U02293,1,487.92,1,3.64,36.01,1.0,30,1,1
U02294,1,53.86,1,2.47,47.08,,26,0,2
U02295,1,0.0,1,3.65,32.64,,33,0,2
U02296,1,342.61,1,4.84,17.14,,27,1,3
U02297,1,472.28,1,4.74,11.0,,28,0,1
U02298,1,119.04,1,2.75,23.41,,22,1,0
U02299,2,0.0,2,4.13,45.58,,35,1,2
U02300,15,100.73333333333333,9,2.9766666666666666,28.248,4.0,35,0,0
U02301,13,42.128461538461536,8,3.4353846153846157,24.643076923076926,1.0,18,1,2
U02302,2,142.525,2,1.935,30.65,,30,0,0
U02303,1,0.0,1,4.94,42.59,,34,0,2
U02304,1,0.0,1,1.28,28.68,,21,0,2
U02305,1,342.61,1,4.84,17.14,,19,1,3
U02306,13,140.33846153846156,9,3.303076923076923,26.536153846153848,4.0,18,1,0
U02307,1,248.1,1,1.2,9.4,,22,0,3
U02308,1,0.0,1,2.98,18.0,1.0,15,1,2
U02309,3,31.736666666666668,2,2.5433333333333334,24.80666666666667,3.0,23,1,2
U02310,1,0.78,1,3.89,44.96,1.0,15,0,2
U02311,3,39.22666666666667,2,3.426666666666667,31.846666666666668,1.0,23,1,2
U02312,1,0.0,1,3.93,48.25,,28,0,2
U02313,1,0.0,1,2.61,48.68,1.0,24,1,2
U02314,1,177.34,1,3.89,49.73,1.0,29,0,0
U02315,14,63.48500000000001,8,3.3264285714285715,29.514999999999997,3.0,34,0,0
U02316,2,207.805,2,2.685,6.430000000000001,,31,1,3
U02317,2,28.66,2,3.375,29.695,2.0,18,0,2
U02318,1,285.05,1,1.96,34.78,,24,1,3
U02319,1,248.1,1,1.2,9.4,,24,1,3
U02320,3,70.79666666666667,3,2.73,21.06,2.0,17,0,0
U02321,2,294.98,2,3.6550000000000002,29.545,1.0,26,1,3
U02322,1,0.0,1,1.91,26.52,,28,1,2
U02323,1,37.89,1,1.3,24.11,1.0,29,1,2
U02324,3,108.67333333333333,3,2.7733333333333334,23.233333333333334,1.0,34,1,0
U02325,1,177.34,1,3.89,49.73,1.0,15,0,0
U02326,2,290.245,1,3.615,4.55,,32,0,3
U02327,1,0.0,1,3.65,32.64,,29,0,2
U02328,3,138.50333333333333,3,3.276666666666667,41.086666666666666,1.0,22,1,0
U02329,1,0.0,1,4.11,46.25,,35,0,2
U02330,1,0.0,1,3.32,48.57,,29,1,2
U02331,2,0.0,2,1.325,9.6,1.0,25,1,2
U02332,2,138.575,2,3.305,46.900000000000006,2.0,23,0,0
U02333,3,138.50333333333333,3,3.2099999999999995,29.310000000000002,1.0,32,1,0
U02334,2,0.39,2,4.34,37.165,2.0,23,1,2
U02335,1,0.78,1,3.89,44.96,1.0,25,1,2
U02336,14,87.72214285714287,9,2.6392857142857147,28.02857142857143,4.0,17,1,0
U02337,13,128.92538461538462,6,2.924615384615384,20.697692307692307,5.0,18,1,0
U02338,1,0.0,1,4.1,34.83,,29,1,2
U02339,1,285.05,1,1.96,34.78,,33,1,3
U02340,2,18.945,2,3.015,35.905,1.0,20,0,2
U02341,13,73.65,9,3.5846153846153848,29.544615384615383,4.0,17,0,0
U02342,2,44.795,2,2.245,5.425000000000001,1.0,21,0,2
U02343,4,139.97,3,2.35,21.9,3.0,29,0,0
U02344,14,95.42785714285715,9,3.0100000000000002,19.34857142857143,5.0,26,0,0
U02345,13,80.6,8,3.1500000000000004,29.39846153846154,7.0,31,0,0
U02346,1,394.26,1,1.35,47.44,,34,0,1
U02347,1,0.0,1,3.93,48.25,,27,0,2
U02348,1,0.0,1,1.91,26.52,,20,0,2
U02349,14,73.45,9,3.3842857142857143,31.334285714285716,5.0,27,0,0
U02350,2,147.51,2,3.23,48.91,2.0,31,1,0
U02351,2,0.0,2,3.17,36.265,,22,1,2
U02352,3,99.85666666666667,2,3.6199999999999997,30.953333333333333,,30,1,0
U02353,1,0.0,1,4.44,1.46,,16,0,2
U02354,1,487.92,1,3.64,36.01,1.0,29,1,1
U02355,1,119.04,1,2.75,23.41,,32,1,0
U02356,1,0.0,1,1.59,6.36,1.0,35,0,2
U02357,2,0.0,2,2.79,29.995,1.0,28,1,2
U02358,4,266.71,4,3.205,28.5025,2.0,22,0,3
U02359,2,0.0,2,2.58,9.33,,32,1,2
U02360,1,0.0,1,1.59,6.36,1.0,18,1,2
U02361,2,163.995,2,2.265,10.920000000000002,,26,1,0
U02362,1,0.0,1,1.52,2.87,1.0,33,1,2
U02363,1,487.92,1,3.64,36.01,1.0,15,0,1
U02364,1,299.57,1,3.74,48.32,,29,1,3
U02365,1,0.0,1,3.02,9.71,,34,1,2
U02366,1,0.0,1,4.72,42.68,,19,1,2
U02367,1,0.0,1,3.15,22.29,1.0,25,0,2
U02368,4,112.8425,4,3.2525,39.72,4.0,31,0,0
U02369,2,0.0,2,3.465,19.16,1.0,16,0,2
U02370,14,78.05428571428571,11,3.1721428571428576,27.290714285714284,4.0,24,0,0
U02371,12,130.80833333333334,8,2.8333333333333335,31.837500000000002,4.0,34,1,0
U02372,3,0.0,3,4.4,16.580000000000002,,35,0,2
U02373,2,243.96,2,3.62,18.605,1.0,22,0,3
U02374,3,0.26,2,4.3566666666666665,35.983333333333334,2.0,22,0,2
U02375,1,276.37,1,2.72,48.84,1.0,33,1,3
U02376,1,0.0,1,2.61,48.68,1.0,19,1,2
U02377,2,0.0,2,3.795,11.875,1.0,35,0,2
U02378,1,0.0,1,4.66,5.95,,23,0,2
U02379,2,0.0,2,3.065,20.145,2.0,20,0,2
U02380,3,240.09333333333333,3,2.453333333333333,35.77333333333333,,24,1,3
U02381,1,415.51,1,3.11,28.33,,31,1,1
U02382,1,490.9,1,4.55,7.55,,32,0,1
U02383,1,0.0,1,4.72,42.68,,21,0,2
U02384,3,39.68,3,2.5066666666666664,27.48,,22,0,2
U02385,1,0.0,1,4.94,42.59,,30,0,2
U02386,4,74.8925,4,4.2075,40.935,,35,0,0
U02387,1,0.0,1,1.52,2.87,1.0,31,0,2
U02388,1,346.71,1,1.23,3.42,1.0,23,0,3
U02389,2,88.67,2,3.52,36.01,2.0,33,0,0
U02390,2,236.14,1,3.585,24.35,,28,1,3
U02391,1,0.0,1,2.38,16.74,1.0,20,1,2
U02392,2,106.195,2,3.3,28.41,1.0,21,0,0
U02393,1,0.0,1,3.32,48.57,,18,0,2
U02394,1,299.57,1,3.74,48.32,,35,0,3
U02395,3,0.0,3,4.3500000000000005,21.820000000000004,,32,1,2
U02396,1,212.39,1,3.15,22.89,1.0,16,1,3
U02397,1,0.0,1,3.85,19.53,,22,0,2
U02398,2,124.44,2,2.545,27.18,1.0,26,1,0
U02399,1,0.0,1,2.01,15.44,1.0,22,0,2
U02400,1,0.0,1,4.66,5.95,,17,0,2
U02401,1,490.9,1,4.55,7.55,,28,0,1
U02402,1,0.0,1,3.15,22.29,1.0,19,1,2
U02403,1,0.0,1,2.38,16.74,1.0,18,1,2
U02404,2,26.93,2,3.575,31.415,,28,0,2
U02405,1,0.0,1,3.32,48.57,,25,1,2
U02406,2,157.13,2,2.0100000000000002,36.475,2.0,23,1,0
U02407,2,0.0,2,4.3950000000000005,31.060000000000002,,27,0,2
U02408,1,0.0,1,1.13,16.33,,34,1,2
U02409,1,0.0,1,1.73,38.49,,24,1,2
U02410,12,120.34333333333335,10,3.4416666666666664,31.415000000000003,5.0,18,0,0
U02411,1,37.89,1,1.3,24.11,1.0,31,1,2
U02412,1,0.0,1,2.98,18.0,1.0,15,1,2
U02413,2,0.0,2,4.445,32.1,1.0,25,0,2
U02414,3,157.42666666666665,2,4.2299999999999995,21.786666666666665,,21,0,0
U02415,11,142.56090909090906,7,2.9454545454545453,22.66,3.0,33,0,0
U02416,1,0.0,1,4.45,15.29,1.0,24,1,2
U02417,1,0.0,1,2.01,15.44,1.0,34,1,2
U02418,1,0.0,1,1.73,38.49,,23,0,2
U02419,1,0.0,1,3.02,9.71,,17,1,2
U02420,1,0.0,1,4.11,46.25,,20,1,2
U02421,1,0.0,1,4.1,34.83,,15,1,2
U02422,1,57.32,1,4.74,43.95,1.0,21,1,2
U02423,2,222.835,2,2.04,30.110000000000003,1.0,32,1,3
U02424,1,0.0,1,4.73,47.7,,31,1,2
U02425,2,0.0,2,4.075,45.445,,24,1,2
U02426,1,299.57,1,3.74,48.32,,19,1,3
U02427,15,59.53333333333333,9,3.372,35.13,5.0,31,1,2
U02428,2,274.11,2,4.645,25.75,1.0,30,0,3
U02429,3,0.0,2,2.0233333333333334,33.443333333333335,,30,1,2
U02430,1,0.0,1,3.32,48.57,,29,0,2
U02431,1,327.99,1,1.51,12.13,,16,0,3
U02432,15,106.23066666666666,10,2.9373333333333336,21.987333333333332,4.0,30,1,0
U02433,1,117.68,1,2.57,48.09,1.0,15,1,0
U02434,1,0.0,1,3.85,19.53,,31,0,2
U02435,1,487.92,1,3.64,36.01,1.0,17,0,1
U02436,3,148.55666666666667,3,2.4666666666666663,36.263333333333335,1.0,16,0,0
U02437,1,0.0,1,2.98,18.0,1.0,15,0,2
U02438,1,0.0,1,2.38,16.74,1.0,28,1,2
U02439,1,276.37,1,2.72,48.84,1.0,22,1,3
U02440,1,0.0,1,4.11,46.25,,26,1,2
U02441,1,0.0,1,4.44,1.46,,33,0,2
U02442,1,0.0,1,4.1,34.83,,23,0,2
U02443,2,47.605000000000004,1,3.02,34.03,2.0,22,1,2
U02444,1,0.0,1,1.91,26.52,,28,1,2
U02445,14,107.65142857142857,10,2.71,31.84,4.0,26,1,0
U02446,2,245.45,2,3.9349999999999996,28.06,,29,0,3
U02447,1,0.0,1,4.45,15.29,1.0,31,1,2
U02448,2,0.0,2,2.8099999999999996,18.849999999999998,1.0,17,0,2
U02449,1,285.05,1,1.96,34.78,,32,0,3
U02450,1,0.0,1,1.73,38.49,,30,1,2
U02451,2,0.0,2,3.035,29.025,1.0,31,0,2
U02452,2,0.0,2,2.865,21.985,1.0,23,1,2
U02453,1,212.39,1,3.15,22.89,1.0,29,1,3
U02454,2,0.0,2,2.335,27.955,2.0,28,0,2
U02455,1,0.0,1,2.0,15.84,1.0,34,0,2
U02456,1,0.0,1,3.93,48.25,,35,0,2
U02457,1,0.0,1,3.02,9.71,,31,1,2
U02458,2,221.85,2,2.63,29.700000000000003,1.0,26,1,3
U02459,12,52.12166666666667,9,3.0966666666666662,27.64833333333333,4.0,33,0,2
U02460,1,0.0,1,2.38,16.74,1.0,21,1,2
U02461,2,0.0,2,2.7649999999999997,19.515,2.0,15,1,2
U02462,1,327.99,1,1.51,12.13,,26,0,3
U02463,1,0.0,1,4.68,15.75,,29,0,2
U02464,1,0.0,1,3.85,19.53,,21,1,2
U02465,2,0.0,2,3.695,46.66,,27,0,2
U02466,4,91.49000000000001,4,3.285,25.695,1.0,23,0,0
U02467,1,0.0,1,2.14,8.95,,19,0,2
U02468,3,0.0,3,4.346666666666667,28.763333333333335,,29,1,2
U02469,2,0.0,2,2.3,38.625,,21,0,2
U02470,13,56.48615384615385,7,2.6907692307692312,34.52230769230769,5.0,34,0,2
U02471,1,326.02,1,2.69,11.31,,16,1,3
U02472,1,0.0,1,4.14,31.77,,17,0,2
U02473,1,0.0,1,4.94,42.59,,31,1,2
U02474,1,0.0,1,1.73,38.49,,27,0,2
U02475,1,0.0,1,4.72,42.68,,35,0,2
U02476,1,0.0,1,2.38,16.74,1.0,34,1,2
U02477,1,342.61,1,4.84,17.14,,17,0,3
U02478,2,245.45,2,4.24,27.9,,30,0,3
U02479,4,71.2625,4,2.9475000000000002,27.7925,,19,1,0
U02480,1,0.0,1,4.66,5.95,,35,0,2
U02481,1,0.0,1,2.98,18.0,1.0,29,0,2
U02482,2,0.0,2,2.725,26.0,1.0,35,0,2
U02483,1,0.0,1,4.94,42.59,,25,0,2
U02484,4,71.2625,4,2.045,29.9,1.0,25,1,0
U02485,14,44.38214285714286,8,3.3614285714285717,24.259999999999998,6.0,22,0,2
U02486,2,88.67,1,4.275,27.84,1.0,29,0,0
U02487,1,0.0,1,2.98,18.0,1.0,23,0,2
U02488,1,0.0,1,3.02,9.71,,27,1,2
U02489,1,0.0,1,3.65,32.64,,18,0,2
U02490,13,0.060000000000000005,8,3.7130769230769234,32.09615384615385,4.0,24,1,2
U02491,1,0.0,1,4.14,31.77,,17,1,2
U02492,1,0.0,1,3.93,48.25,,19,0,2
U02493,1,0.0,1,1.91,26.52,,22,1,2
U02494,1,0.0,1,1.73,38.49,,32,0,2
U02495,2,44.795,2,3.5600000000000005,1.505,,28,0,2
U02496,1,0.0,1,1.52,2.87,1.0,33,1,2
U02497,2,0.0,2,2.8499999999999996,32.655,1.0,26,1,2
U02498,1,0.0,1,1.28,28.68,,20,1,2
U02499,1,0.0,1,2.67,40.07,1.0,28,0,2
U02500,1,0.0,1,4.11,46.25,,29,0,2
U02501,1,0.0,1,3.45,33.93,,16,1,2
U02502,1,0.0,1,2.0,15.84,1.0,16,1,2
U02503,2,0.0,2,2.725,25.56,1.0,16,1,2
U02504,4,81.505,3,3.0225,26.3,3.0,34,1,0
U02505,1,248.1,1,1.2,9.4,,35,1,3
U02506,1,285.05,1,1.96,34.78,,16,1,3
U02507,1,0.0,1,2.38,16.74,1.0,32,1,2
U02508,1,0.0,1,4.51,48.19,,32,0,2
U02509,3,0.26,3,3.1633333333333336,20.666666666666668,2.0,24,0,2
U02510,2,0.0,2,3.78,30.44,,23,0,2
U02511,1,0.0,1,2.43,37.7,,30,1,2
U02512,14,66.78214285714286,8,3.1221428571428573,26.051428571428573,3.0,15,1,0
U02513,1,472.28,1,4.74,11.0,,23,0,1
U02514,2,0.0,2,4.045,28.995,1.0,17,0,2
U02515,11,90.58727272727273,8,3.016363636363636,28.046363636363637,4.0,15,0,0
U02516,1,0.0,1,2.98,18.0,1.0,32,0,2
U02517,2,232.195,2,1.9,25.755000000000003,2.0,30,1,3
U02518,1,0.0,1,2.43,37.7,,19,1,2
U02519,2,44.795,2,3.165,17.095,,29,0,2
U02520,1,0.0,1,3.64,42.7,,29,0,2
U02521,4,22.3975,4,4.135,20.072499999999998,1.0,25,0,2
U02522,1,117.68,1,2.57,48.09,1.0,21,1,0
U02523,1,0.0,1,1.59,6.36,1.0,31,0,2
U02524,1,0.0,1,4.66,5.95,,32,0,2
U02525,1,0.0,1,1.13,16.33,,25,0,2
U02526,2,230.82500000000002,2,3.795,20.275,,30,1,3
U02527,1,0.0,1,4.68,15.75,,32,1,2
U02528,1,0.0,1,4.14,31.77,,35,0,2
U02529,3,99.85666666666667,3,3.9500000000000006,42.086666666666666,1.0,17,1,0
U02530,1,472.28,1,4.74,11.0,,21,0,1
U02531,4,0.0,3,3.4800000000000004,34.795,1.0,22,1,2
U02532,1,0.0,1,3.02,9.71,,26,0,2
U02533,1,0.0,1,2.43,37.7,,18,1,2
U02534,2,0.0,2,3.59,44.129999999999995,1.0,25,1,2
U02535,2,163.995,2,3.12,29.915000000000003,,26,1,0
U02536,2,0.0,1,2.435,40.415,1.0,16,0,2
U02537,12,146.92083333333332,8,3.831666666666667,21.901666666666667,4.0,31,1,0
U02538,1,0.0,1,1.91,26.52,,18,0,2
U02539,2,197.13,1,3.1450000000000005,45.015,,20,1,0
U02540,15,68.55333333333333,11,3.033333333333333,22.02466666666667,5.0,33,1,0
U02541,13,136.55692307692308,8,3.6353846153846154,30.344615384615388,3.0,18,1,0
U02542,13,62.76384615384615,7,3.233846153846154,24.096153846153847,6.0,35,1,0
U02543,1,0.0,1,3.64,42.7,,28,0,2
U02544,1,490.9,1,4.55,7.55,,29,0,1
U02545,2,0.0,1,2.92,37.385,,16,1,2
U02546,1,285.05,1,1.96,34.78,,27,1,3
U02547,1,0.0,1,3.6,1.2,,30,1,2
U02548,2,243.96,2,3.785,42.129999999999995,1.0,25,0,3
U02549,1,0.0,1,2.38,16.74,1.0,27,0,2
U02550,1,327.99,1,1.51,12.13,,18,0,3
U02551,1,0.0,1,2.67,40.07,1.0,25,0,2
U02552,1,0.0,1,4.51,48.19,,27,0,2
U02553,2,243.96,2,2.775,31.265,1.0,35,1,3
U02554,1,299.57,1,3.74,48.32,,32,0,3
U02555,1,0.0,1,4.51,48.19,,15,0,2
U02556,1,276.37,1,2.72,48.84,1.0,18,1,3
U02557,1,0.0,1,3.64,42.7,,25,1,2
U02558,4,0.195,4,3.6725000000000003,33.0925,1.0,23,1,2
U02559,1,0.0,1,4.45,15.29,1.0,33,1,2
U02560,1,0.0,1,3.65,32.64,,22,0,2
U02561,1,0.0,1,4.72,42.68,,33,0,2
U02562,4,81.505,4,3.09,15.9825,,18,0,0
U02563,1,0.0,1,3.93,48.25,,27,0,2
U02564,13,119.92,8,3.1046153846153848,28.87846153846154,3.0,19,1,0
U02565,1,327.99,1,1.51,12.13,,32,0,3
U02566,14,114.90142857142857,10,3.367142857142857,33.00714285714286,3.0,30,1,0
U02567,1,0.0,1,1.81,9.3,1.0,35,0,2
U02568,2,0.0,2,3.71,9.73,1.0,33,1,2
U02569,1,0.0,1,1.52,2.87,1.0,35,1,2
U02570,1,472.28,1,4.74,11.0,,25,1,1
U02571,1,0.0,1,1.91,26.52,,20,1,2
U02572,1,0.0,1,2.61,48.68,1.0,33,1,2
U02573,1,0.0,1,1.28,28.68,,28,1,2
U02574,1,346.71,1,1.23,3.42,1.0,24,0,3
U02575,2,142.525,2,1.545,25.555,,30,1,0
U02576,1,117.68,1,2.57,48.09,1.0,17,1,0
U02577,2,142.525,2,3.035,40.515,,21,1,0
U02578,1,0.0,1,4.14,31.77,,15,0,2
U02579,1,0.0,1,4.72,42.68,,28,1,2
U02580,1,285.05,1,1.96,34.78,,17,1,3
U02581,2,173.355,2,2.67,24.835,1.0,22,1,0
U02582,15,43.242666666666665,10,3.786666666666667,26.96466666666667,2.0,23,0,2
U02583,14,54.27571428571429,10,2.8449999999999998,26.74642857142857,5.0,33,0,2
U02584,2,0.39,2,3.135,30.85,2.0,20,0,2
U02585,2,232.875,2,1.99,13.415,1.0,32,0,3
U02586,1,0.0,1,3.64,42.7,,23,0,2
U02587,2,142.525,2,2.9050000000000002,27.155,,30,0,0
U02588,1,415.51,1,3.11,28.33,,18,0,1
U02589,1,0.78,1,3.89,44.96,1.0,26,1,2
U02590,2,124.05,2,2.93,7.675000000000001,,20,0,0
U02591,1,0.0,1,4.73,47.7,,33,0,2
U02592,2,236.14,2,4.84,26.795,,15,0,3
U02593,12,119.3775,10,3.4291666666666667,28.021666666666665,6.0,16,0,0
U02594,1,327.99,1,1.51,12.13,,18,1,3
U02595,1,0.78,1,3.89,44.96,1.0,17,0,2
U02596,1,212.39,1,3.15,22.89,1.0,19,1,3
U02597,2,134.855,2,3.9450000000000003,33.42,2.0,17,1,0
U02598,1,0.0,1,3.6,1.2,,25,1,2
U02599,2,218.14999999999998,2,1.955,2.485,1.0,33,1,3
U02600,3,207.6933333333333,3,2.11,23.0,3.0,17,0,3
U02601,4,0.0,4,2.9675000000000002,33.21,1.0,19,1,2
U02602,13,74.98076923076923,9,3.3984615384615386,27.084615384615386,3.0,33,0,0
U02603,1,0.0,1,4.94,42.59,,31,1,2
U02604,1,0.0,1,3.02,9.71,,16,0,2
U02605,12,90.30666666666667,7,3.4175,33.61333333333334,5.0,22,0,0
U02606,1,0.0,1,2.67,40.07,1.0,24,0,2
U02607,1,0.0,1,3.32,48.57,,22,0,2
U02608,1,0.0,1,4.73,47.7,,30,0,2
U02609,2,0.0,2,1.96,20.98,1.0,15,0,2
U02610,1,0.0,1,4.68,15.75,,19,0,2
U02611,1,0.0,1,3.02,9.71,,17,1,2
U02612,14,69.035,10,3.1635714285714287,28.59714285714286,6.0,22,0,0
U02613,2,88.67,2,3.25,49.205,2.0,23,1,0
U02614,13,70.76,10,3.474615384615385,30.517692307692307,3.0,30,1,0
U02615,2,0.0,2,3.715,47.41,,33,0,2
U02616,13,97.32153846153847,8,2.8153846153846156,33.23923076923077,5.0,19,1,0
U02617,4,122.725,4,3.515,24.52,1.0,23,1,0
U02618,3,0.0,2,3.5566666666666666,34.79666666666667,1.0,23,0,2
U02619,1,212.39,1,3.15,22.89,1.0,24,1,3
U02620,2,18.945,2,2.905,36.15,1.0,30,1,2
U02621,1,0.0,1,3.85,19.53,,34,1,2
U02622,1,0.0,1,4.94,42.59,,32,1,2
U02623,11,61.79272727272726,7,3.2609090909090908,30.432727272727274,4.0,32,1,2
U02624,3,163.63333333333333,3,3.526666666666667,15.483333333333334,,16,1,0
U02625,2,0.0,2,3.71,9.73,1.0,22,1,2
U02626,3,70.79666666666667,3,3.5666666666666664,38.053333333333335,2.0,21,1,0
U02627,1,0.0,1,3.45,33.93,,26,1,2
U02628,1,285.05,1,1.96,34.78,,33,1,3
U02629,1,57.32,1,4.74,43.95,1.0,35,1,2
U02630,12,55.88583333333333,9,3.1425,37.115,4.0,20,0,2
U02631,1,0.0,1,3.6,1.2,,23,0,2
U02632,1,0.0,1,3.64,42.7,,22,1,2
U02633,14,71.78214285714286,8,3.282857142857143,23.44857142857143,6.0,19,1,0
U02634,1,57.32,1,4.74,43.95,1.0,29,1,2
U02635,1,0.0,1,4.79,29.37,1.0,16,0,2
U02636,1,0.0,1,3.02,9.71,,20,0,2
U02637,2,0.39,2,3.455,27.335,1.0,28,0,2
U02638,1,0.0,1,2.0,15.84,1.0,31,1,2
U02639,1,212.39,1,3.15,22.89,1.0,22,1,3
U02640,3,218.00333333333333,3,2.2899999999999996,21.17,1.0,34,1,3
U02641,1,0.0,1,1.52,2.87,1.0,30,0,2
U02642,1,0.0,1,3.65,32.64,,33,0,2
U02643,15,97.38933333333333,10,2.731333333333333,25.711333333333336,4.0,17,1,0
U02644,4,58.665,3,3.0725000000000002,26.375,3.0,23,0,2
U02645,10,88.92699999999999,8,3.0759999999999996,24.145,6.0,26,1,0
U02646,2,368.01,2,2.42,22.705,1.0,26,0,1
U02647,1,0.0,1,2.01,15.44,1.0,20,1,2
U02648,1,0.0,1,3.65,32.64,,28,1,2
U02649,1,472.28,1,4.74,11.0,,34,1,1
U02650,2,124.05,2,2.94,12.575,,29,1,0
U02651,16,69.621875,9,3.110625,27.570625,8.0,16,1,0
U02652,1,0.0,1,1.81,9.3,1.0,15,0,2
U02653,1,0.0,1,4.44,1.46,,34,0,2
U02654,1,415.51,1,3.11,28.33,,27,0,1
U02655,1,0.0,1,3.85,19.53,,32,0,2
U02656,1,53.86,1,2.47,47.08,,34,1,2
U02657,1,177.34,1,3.89,49.73,1.0,31,0,0
U02658,3,95.01666666666667,3,2.0233333333333334,34.02,,30,0,0
U02659,2,124.05,2,2.325,21.665,,17,0,0
U02660,1,0.0,1,2.61,48.68,1.0,31,1,2
U02661,1,0.0,1,2.01,15.44,1.0,27,0,2
U02662,2,58.84,2,3.335,41.46,1.0,32,0,2
U02663,14,72.64571428571428,8,3.1664285714285714,23.407857142857143,3.0,27,1,0
U02664,1,0.0,1,4.79,29.37,1.0,22,1,2
U02665,1,37.89,1,1.3,24.11,1.0,21,1,2
U02666,1,0.0,1,2.61,48.68,1.0,19,0,2
U02667,1,248.1,1,1.2,9.4,,22,1,3
